City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_NW,0.996858153,"[[10, 0, 0], [0, 22924, 83], [0, 93, 32908]]",0.996395877,"[[8, 0, 0], [0, 5648, 28], [0, 22, 8167]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_C,0.990933495,"[[322, 73, 0], [219, 47978, 0], [0, 218, 7441]]",0.991333996,"[[88, 14, 0], [51, 12083, 0], [0, 57, 1785]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_C,0.997828545,"[[118, 4, 0], [0, 47761, 32], [0, 85, 7723]]",0.996862969,"[[31, 2, 0], [2, 11964, 12], [0, 28, 1987]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_N,0.995901714,"[[156, 0, 0], [12, 52183, 0], [0, 213, 2337]]",0.995381729,"[[42, 0, 0], [6, 13131, 0], [0, 58, 621]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_N,0.997220658,"[[121, 0, 0], [1, 52159, 5], [0, 147, 2616]]",0.997254534,"[[26, 0, 0], [1, 13109, 0], [0, 37, 668]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_NE,0.994174827,"[[142, 0, 0], [1, 44702, 0], [0, 325, 10794]]",0.994550409,"[[29, 0, 0], [0, 11047, 0], [0, 76, 2794]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_NE,0.996444157,"[[61, 0, 0], [0, 42059, 0], [0, 198, 13365]]",0.997011102,"[[25, 0, 0], [0, 10596, 0], [0, 42, 3389]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_E,0.99428163,"[[193, 0, 0], [0, 44593, 1], [0, 319, 10854]]",0.994008559,"[[62, 0, 0], [0, 11150, 0], [0, 84, 2724]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_E,0.997155177,"[[190, 0, 0], [0, 45534, 11], [0, 148, 10008]]",0.997287071,"[[43, 0, 0], [0, 11443, 5], [0, 33, 2483]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_SE,0.991519207,"[[131, 0, 0], [0, 47986, 0], [0, 474, 7300]]",0.992115261,"[[43, 0, 0], [0, 11973, 0], [0, 110, 1825]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_SE,0.997777658,"[[155, 0, 0], [0, 47816, 5], [0, 119, 7702]]",0.997699331,"[[55, 0, 0], [0, 11874, 1], [0, 31, 1948]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_S,0.995107352,"[[680, 8, 0], [39, 43471, 0], [0, 226, 11374]]",0.995230638,"[[160, 3, 0], [8, 10960, 0], [0, 56, 2861]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_S,0.997729484,"[[611, 0, 0], [3, 42008, 0], [0, 123, 12749]]",0.997706915,"[[160, 0, 0], [0, 10492, 0], [0, 32, 3271]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_SW,0.992345377,"[[153, 0, 0], [11, 46650, 0], [0, 414, 8294]]",0.992044376,"[[43, 0, 0], [6, 11438, 0], [0, 103, 2111]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_SW,0.999582978,"[[82, 0, 0], [0, 41062, 7], [0, 16, 13986]]",0.999282485,"[[22, 0, 0], [0, 10350, 3], [0, 7, 3555]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_W,0.994860683,"[[178, 4, 0], [8, 45146, 0], [0, 275, 10233]]",0.995107562,"[[42, 2, 0], [5, 11138, 0], [0, 61, 2651]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_W,0.997139413,"[[96, 2, 0], [0, 45987, 17], [0, 140, 9341]]",0.997312778,"[[31, 1, 0], [0, 11688, 4], [0, 33, 2384]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_NW,0.996267026,"[[109, 0, 0], [0, 52071, 0], [0, 205, 2531]]",0.995821727,"[[31, 0, 0], [0, 12877, 0], [0, 57, 677]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_NW,0.996863317,"[[107, 0, 0], [0, 50874, 6], [0, 166, 3682]]",0.997781065,"[[18, 0, 0], [0, 12587, 1], [0, 29, 885]]"
